id,file_name,original_attribute,origin_score,unmatch_attribute,unmatch_score
12595,CMIC-111k/MRI/Brain/Te-no_0232.jpg,MRI and Brain,32.94093322753906,CT and Brain,30.41609764099121
12596,CMIC-111k/MRI/Brain/Tr-pi_0453.jpg,MRI and Brain,28.978252410888672,Ultrasound and Baby,19.944469451904297
12597,CMIC-111k/MRI/Brain/Tr-me_1264.jpg,MRI and Brain,28.056446075439453,Mamography and Breast,28.348800659179688
12598,CMIC-111k/MRI/Brain/Tr-gl_1115.jpg,MRI and Brain,30.262908935546875,Ultrasound and Baby,21.831851959228516
12599,CMIC-111k/MRI/Brain/Y2.jpg,MRI and Brain,29.86164665222168,CT and Brain,27.927722930908203
12600,CMIC-111k/MRI/Brain/Tr-gl_0918.jpg,MRI and Brain,28.418630599975586,CT and Heart,25.10488510131836
12601,CMIC-111k/MRI/Brain/Te-me_0155.jpg,MRI and Brain,29.74652099609375,Ultrasound and Ovary,22.179262161254883
12602,CMIC-111k/MRI/Brain/Tr-pi_0362.jpg,MRI and Brain,30.073001861572266,Ultrasound and Ovary,23.236791610717773
12603,CMIC-111k/MRI/Brain/Tr-no_0669.jpg,MRI and Brain,29.642038345336914,Ultrasound and Brain,28.174453735351562
12604,CMIC-111k/MRI/Brain/Tr-no_0475.jpg,MRI and Brain,30.012928009033203,OCT and Retina,23.609024047851562
12605,CMIC-111k/MRI/Brain/Tr-gl_1030.jpg,MRI and Brain,29.27349281311035,Ultrasound and Brain,28.253034591674805
12606,CMIC-111k/MRI/Brain/Tr-pi_0529.jpg,MRI and Brain,30.622713088989258,CT and Chest,24.10167694091797
12607,CMIC-111k/MRI/Brain/Tr-no_1536.jpg,MRI and Brain,30.40458106994629,CT and Brain,28.05297088623047
12608,CMIC-111k/MRI/Brain/Y257.jpg,MRI and Brain,28.91994285583496,Dermoscopy and Skin,18.848573684692383
12609,CMIC-111k/MRI/Brain/Tr-no_0426.jpg,MRI and Brain,29.801008224487305,Ultrasound and Baby,19.390533447265625
12610,CMIC-111k/MRI/Brain/Tr-me_0230.jpg,MRI and Brain,28.90812873840332,CT and Heart,24.68442153930664
12611,CMIC-111k/MRI/Brain/Tr-no_1041.jpg,MRI and Brain,30.465465545654297,Ultrasound and Baby,19.548200607299805
