id,file_name,original_attribute,origin_score,unmatch_attribute,unmatch_score
41930,CMIC-111k/CT/Brain/111__4_.jpg,CT and Brain,25.985004425048828,Fundus and Retina,23.49966812133789
41931,CMIC-111k/CT/Brain/69__22_.jpg,CT and Brain,26.733890533447266,Endoscopy and Gastroent,23.317821502685547
41932,CMIC-111k/CT/Brain/88__1_.jpg,CT and Brain,25.5479736328125,Ultrasound and Carotid,22.95102310180664
41933,CMIC-111k/CT/Brain/77__20_.jpg,CT and Brain,27.96611213684082,Ultrasound and Baby,19.89344024658203
41934,CMIC-111k/CT/Brain/125__10_.jpg,CT and Brain,25.285892486572266,Ultrasound and Baby,21.79487419128418
41935,CMIC-111k/CT/Brain/120__22_.jpg,CT and Brain,27.73701286315918,Ultrasound and Ovary,21.733625411987305
41936,CMIC-111k/CT/Brain/87__37_.jpg,CT and Brain,27.881919860839844,Fundus and Retina,27.45633316040039
41937,CMIC-111k/CT/Brain/68__36_.jpg,CT and Brain,25.139869689941406,Dermoscopy and Skin,23.90751838684082
41938,CMIC-111k/CT/Brain/51__40_.jpg,CT and Brain,25.010997772216797,Fundus and Retina,28.4652156829834
41939,CMIC-111k/CT/Brain/110__7_.jpg,CT and Brain,26.466114044189453,Endoscopy and Gastroent,24.5123291015625
41940,CMIC-111k/CT/Brain/122__2_.jpg,CT and Brain,26.921043395996094,Ultrasound and Baby,20.38006019592285
41941,CMIC-111k/CT/Brain/89__27_.jpg,CT and Brain,27.11939239501953,Dermoscopy and Skin,17.40570068359375
41942,CMIC-111k/CT/Brain/110__13_.jpg,CT and Brain,27.005483627319336,Xray and Skeleton,21.91611099243164
41943,CMIC-111k/CT/Brain/113__1_.jpg,CT and Brain,25.473201751708984,Ultrasound and Ovary,24.08864974975586
41944,CMIC-111k/CT/Brain/112__11_.jpg,CT and Brain,27.34202766418457,Dermoscopy and Skin,18.65288543701172
41945,CMIC-111k/CT/Brain/69__7_.jpg,CT and Brain,24.906484603881836,Fundus and Retina,25.24036407470703
41946,CMIC-111k/CT/Brain/125__16_.jpg,CT and Brain,23.61404800415039,CT and Chest,25.72313690185547
41947,CMIC-111k/CT/Brain/119__10_.jpg,CT and Brain,27.00604248046875,CT and Chest,23.28815460205078
41948,CMIC-111k/CT/Brain/76__25_.jpg,CT and Brain,26.933147430419922,CT and Chest,24.992759704589844
41949,CMIC-111k/CT/Brain/120__3_.jpg,CT and Brain,24.808189392089844,Ultrasound and Ovary,23.99347686767578
41950,CMIC-111k/CT/Brain/97__10_.jpg,CT and Brain,26.97416114807129,Xray and Dental,22.982112884521484
41951,CMIC-111k/CT/Brain/104__7_.jpg,CT and Brain,26.88418197631836,Mamography and Breast,22.201950073242188
41952,CMIC-111k/CT/Brain/106__2_.jpg,CT and Brain,26.689983367919922,CT and Chest,24.78730010986328
41953,CMIC-111k/CT/Brain/66__21_.jpg,CT and Brain,27.31829261779785,Xray and Dental,20.813493728637695
41954,CMIC-111k/CT/Brain/95__15_.jpg,CT and Brain,27.538715362548828,Ultrasound and Brain,26.686124801635742
41955,CMIC-111k/CT/Brain/94__1_.jpg,CT and Brain,26.48073959350586,CT and Heart,25.203142166137695
41956,CMIC-111k/CT/Brain/60__8_.jpg,CT and Brain,27.261852264404297,Mamography and Breast,22.601459503173828
41957,CMIC-111k/CT/Brain/124__7_.jpg,CT and Brain,25.75303840637207,Endoscopy and Gastroent,25.150096893310547
41958,CMIC-111k/CT/Brain/90__23_.jpg,CT and Brain,27.95262336730957,Xray and Dental,22.357120513916016
41959,CMIC-111k/CT/Brain/97__11_.jpg,CT and Brain,26.29027557373047,Fundus and Retina,27.949264526367188
41960,CMIC-111k/CT/Brain/107__8_.jpg,CT and Brain,25.947715759277344,Ultrasound and Baby,18.883968353271484
41961,CMIC-111k/CT/Brain/102__12_.jpg,CT and Brain,26.235015869140625,Ultrasound and Brain,25.041629791259766
41962,CMIC-111k/CT/Brain/113__22_.jpg,CT and Brain,27.678997039794922,CT and Heart,24.082595825195312
41963,CMIC-111k/CT/Brain/60__22_.jpg,CT and Brain,28.977710723876953,Fundus and Retina,25.751487731933594
41964,CMIC-111k/CT/Brain/60__7_.jpg,CT and Brain,27.117265701293945,Ultrasound and Brain,26.24127960205078
41965,CMIC-111k/CT/Brain/77__6_.jpg,CT and Brain,27.019718170166016,OCT and Retina,22.486427307128906
41966,CMIC-111k/CT/Brain/129__23_.jpg,CT and Brain,26.917747497558594,Xray and Skeleton,22.052867889404297
41967,CMIC-111k/CT/Brain/108__19_.jpg,CT and Brain,28.09536361694336,Endoscopy and Gastroent,22.323486328125
41968,CMIC-111k/CT/Brain/69__28_.jpg,CT and Brain,27.808734893798828,Xray and Dental,21.039485931396484
41969,CMIC-111k/CT/Brain/123__13_.jpg,CT and Brain,27.243247985839844,MRI and Brain,28.228111267089844
41970,CMIC-111k/CT/Brain/126__28_.jpg,CT and Brain,28.20647430419922,Xray and Skeleton,23.113433837890625
41971,CMIC-111k/CT/Brain/110__11_.jpg,CT and Brain,26.320781707763672,Endoscopy and Gastroent,24.092679977416992
41972,CMIC-111k/CT/Brain/116__13_.jpg,CT and Brain,25.773283004760742,Mamography and Breast,23.007465362548828
